TID;Starttime;Endtime;Activity
86;2024-03-02 00:53:30;2024-03-02 00:53:30;Waiting in backlog unmatched
87;2024-03-02 00:53:35;2024-03-02 00:53:36;Validating
87;2024-03-02 00:53:36;2024-03-02 00:53:36;Waiting in backlog unmatched
88;2024-03-02 00:53:45;2024-03-02 00:53:46;Validating
88;2024-03-02 00:53:46;2024-03-02 00:53:46;Waiting in backlog unmatched
89;2024-03-02 00:54:04;2024-03-02 00:54:05;Validating
89;2024-03-02 00:54:05;2024-03-02 00:54:05;Waiting in backlog unmatched
90;2024-03-02 00:54:16;2024-03-02 00:54:17;Validating
90;2024-03-02 00:54:17;2024-03-02 00:54:17;Waiting in backlog unmatched
91;2024-03-02 00:54:23;2024-03-02 00:54:24;Validating
91;2024-03-02 00:54:24;2024-03-02 00:54:24;Waiting in backlog unmatched
92;2024-03-02 00:57:28;2024-03-02 00:57:29;Validating
92;2024-03-02 00:57:29;2024-03-02 00:57:29;Waiting in backlog unmatched
93;2024-03-02 00:57:32;2024-03-02 00:57:33;Validating
93;2024-03-02 00:57:33;2024-03-02 00:57:33;Waiting in backlog unmatched
94;2024-03-02 00:57:57;2024-03-02 00:57:58;Validating
94;2024-03-02 00:57:58;2024-03-02 00:57:58;Waiting in backlog unmatched
95;2024-03-02 00:58:23;2024-03-02 00:58:24;Validating
95;2024-03-02 00:58:24;2024-03-02 00:58:24;Waiting in backlog unmatched
96;2024-03-02 00:58:46;2024-03-02 00:58:47;Validating
96;2024-03-02 00:58:47;2024-03-02 00:58:47;Waiting in backlog unmatched
97;2024-03-02 00:59:17;2024-03-02 00:59:18;Validating
97;2024-03-02 00:59:18;2024-03-02 00:59:18;Waiting in backlog unmatched
98;2024-03-02 00:59:57;2024-03-02 00:59:58;Validating
98;2024-03-02 00:59:58;2024-03-02 00:59:58;Waiting in backlog unmatched
99;2024-03-02 01:01:47;2024-03-02 01:01:48;Validating
99;2024-03-02 01:01:48;2024-03-02 01:01:48;Waiting in backlog unmatched
100;2024-03-02 01:02:50;2024-03-02 01:02:51;Validating
100;2024-03-02 01:02:51;2024-03-02 01:02:51;Waiting in backlog unmatched
101;2024-03-02 01:03:24;2024-03-02 01:03:25;Validating
101;2024-03-02 01:03:25;2024-03-02 01:03:25;Waiting in backlog unmatched
102;2024-03-02 01:05:14;2024-03-02 01:05:15;Validating
102;2024-03-02 01:05:15;2024-03-02 01:05:15;Waiting in backlog unmatched
103;2024-03-02 01:05:43;2024-03-02 01:05:44;Validating
103;2024-03-02 01:05:44;2024-03-02 01:05:44;Waiting in backlog unmatched
104;2024-03-02 01:06:21;2024-03-02 01:06:22;Validating
104;2024-03-02 01:06:22;2024-03-02 01:06:22;Waiting in backlog unmatched
105;2024-03-02 01:06:26;2024-03-02 01:06:27;Validating
105;2024-03-02 01:06:27;2024-03-02 01:06:27;Waiting in backlog unmatched
106;2024-03-02 01:06:59;2024-03-02 01:07:00;Validating
106;2024-03-02 01:07:00;2024-03-02 01:07:00;Waiting in backlog unmatched
107;2024-03-02 01:07:21;2024-03-02 01:07:22;Validating
107;2024-03-02 01:07:22;2024-03-02 01:07:22;Waiting in backlog unmatched
108;2024-03-02 01:07:33;2024-03-02 01:07:34;Validating
108;2024-03-02 01:07:34;2024-03-02 01:07:34;Waiting in backlog unmatched
109;2024-03-02 01:08:11;2024-03-02 01:08:12;Validating
109;2024-03-02 01:08:12;2024-03-02 01:08:12;Waiting in backlog unmatched
110;2024-03-02 01:08:14;2024-03-02 01:08:15;Validating
110;2024-03-02 01:08:15;2024-03-02 01:08:15;Waiting in backlog unmatched
111;2024-03-02 01:09:37;2024-03-02 01:09:38;Validating
111;2024-03-02 01:09:38;2024-03-02 01:09:38;Waiting in backlog unmatched
112;2024-03-02 01:11:11;2024-03-02 01:11:12;Validating
112;2024-03-02 01:11:12;2024-03-02 01:11:12;Waiting in backlog unmatched
113;2024-03-02 01:11:37;2024-03-02 01:11:38;Validating
113;2024-03-02 01:11:38;2024-03-02 01:11:38;Waiting in backlog unmatched
114;2024-03-02 01:12:30;2024-03-02 01:12:31;Validating
114;2024-03-02 01:12:31;2024-03-02 01:12:31;Waiting in backlog unmatched
115;2024-03-02 01:12:39;2024-03-02 01:12:40;Validating
115;2024-03-02 01:12:40;2024-03-02 01:12:40;Waiting in backlog unmatched
116;2024-03-02 01:14:13;2024-03-02 01:14:14;Validating
116;2024-03-02 01:14:14;2024-03-02 01:14:14;Waiting in backlog unmatched
117;2024-03-02 01:14:29;2024-03-02 01:14:30;Validating
117;2024-03-02 01:14:30;2024-03-02 01:14:30;Waiting in backlog unmatched
118;2024-03-02 01:14:50;2024-03-02 01:14:51;Validating
118;2024-03-02 01:14:51;2024-03-02 01:14:51;Waiting in backlog unmatched
119;2024-03-02 01:15:17;2024-03-02 01:15:18;Validating
119;2024-03-02 01:15:18;2024-03-02 01:15:18;Waiting in backlog unmatched
120;2024-03-02 01:16:16;2024-03-02 01:16:17;Validating
120;2024-03-02 01:16:17;2024-03-02 01:16:17;Waiting in backlog unmatched
121;2024-03-02 01:16:33;2024-03-02 01:16:34;Validating
121;2024-03-02 01:16:34;2024-03-02 01:16:34;Waiting in backlog unmatched
122;2024-03-02 01:17:16;2024-03-02 01:17:17;Validating
122;2024-03-02 01:17:17;2024-03-02 01:17:17;Waiting in backlog unmatched
123;2024-03-02 01:17:37;2024-03-02 01:17:38;Validating
123;2024-03-02 01:17:38;2024-03-02 01:17:38;Waiting in backlog unmatched
124;2024-03-02 01:17:43;2024-03-02 01:17:44;Validating
124;2024-03-02 01:17:44;2024-03-02 01:17:44;Waiting in backlog unmatched
125;2024-03-02 01:19:55;2024-03-02 01:19:56;Validating
125;2024-03-02 01:19:56;2024-03-02 01:19:56;Waiting in backlog unmatched
126;2024-03-02 01:20:09;2024-03-02 01:20:10;Validating
126;2024-03-02 01:20:10;2024-03-02 01:20:10;Waiting in backlog unmatched
127;2024-03-02 01:21:04;2024-03-02 01:21:05;Validating
127;2024-03-02 01:21:05;2024-03-02 01:21:05;Waiting in backlog unmatched
128;2024-03-02 01:21:31;2024-03-02 01:21:32;Validating
128;2024-03-02 01:21:32;2024-03-02 01:21:32;Waiting in backlog unmatched
129;2024-03-02 01:22:03;2024-03-02 01:22:04;Validating
129;2024-03-02 01:22:04;2024-03-02 01:22:04;Waiting in backlog unmatched
130;2024-03-02 01:22:38;2024-03-02 01:22:39;Validating
130;2024-03-02 01:22:39;2024-03-02 01:22:39;Waiting in backlog unmatched
131;2024-03-02 01:23:38;2024-03-02 01:23:39;Validating
131;2024-03-02 01:23:39;2024-03-02 01:23:39;Waiting in backlog unmatched
132;2024-03-02 01:23:58;2024-03-02 01:23:59;Validating
132;2024-03-02 01:23:59;2024-03-02 01:23:59;Waiting in backlog unmatched
133;2024-03-02 01:25:17;2024-03-02 01:25:18;Validating
133;2024-03-02 01:25:18;2024-03-02 01:25:18;Waiting in backlog unmatched
134;2024-03-02 01:26:02;2024-03-02 01:26:03;Validating
78;2024-03-02 01:26:03;2024-03-02 01:26:04;Matching
134;2024-03-02 01:26:03;2024-03-02 01:26:04;Matching
135;2024-03-02 01:26:52;2024-03-02 01:26:53;Validating
135;2024-03-02 01:26:53;2024-03-02 01:26:53;Waiting in backlog unmatched
136;2024-03-02 01:26:57;2024-03-02 01:26:58;Validating
137;2024-03-02 01:26:57;2024-03-02 01:26:58;Validating
136;2024-03-02 01:26:58;2024-03-02 01:26:58;Waiting in backlog unmatched
137;2024-03-02 01:26:58;2024-03-02 01:26:58;Waiting in backlog unmatched
138;2024-03-02 01:27:51;2024-03-02 01:27:52;Validating
138;2024-03-02 01:27:52;2024-03-02 01:27:52;Waiting in backlog unmatched
139;2024-03-02 01:28:18;2024-03-02 01:28:19;Validating
139;2024-03-02 01:28:19;2024-03-02 01:28:19;Waiting in backlog unmatched
140;2024-03-02 01:28:32;2024-03-02 01:28:33;Validating
140;2024-03-02 01:28:33;2024-03-02 01:28:33;Waiting in backlog unmatched
141;2024-03-02 01:28:33;2024-03-02 01:28:34;Validating
141;2024-03-02 01:28:34;2024-03-02 01:28:34;Waiting in backlog unmatched
142;2024-03-02 01:28:57;2024-03-02 01:28:58;Validating
142;2024-03-02 01:28:58;2024-03-02 01:28:58;Waiting in backlog unmatched
143;2024-03-02 01:29:16;2024-03-02 01:29:17;Validating
143;2024-03-02 01:29:17;2024-03-02 01:29:17;Waiting in backlog unmatched
144;2024-03-02 01:29:51;2024-03-02 01:29:52;Validating
120;2024-03-02 01:29:52;2024-03-02 01:29:53;Matching
144;2024-03-02 01:29:52;2024-03-02 01:29:53;Matching
145;2024-03-02 01:29:55;2024-03-02 01:29:56;Validating
145;2024-03-02 01:29:56;2024-03-02 01:29:56;Waiting in backlog unmatched
19;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
41;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
78;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
134;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
120;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
144;2024-03-02 01:30:00;2024-03-02 01:30:01;Positioning
19;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
41;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
78;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
134;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
120;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
144;2024-03-02 01:30:01;2024-03-02 01:30:01;Settling
146;2024-03-02 01:30:01;2024-03-02 01:30:02;Validating
146;2024-03-02 01:30:02;2024-03-02 01:30:02;Waiting in backlog unmatched
147;2024-03-02 01:30:10;2024-03-02 01:30:11;Validating
147;2024-03-02 01:30:11;2024-03-02 01:30:11;Waiting in backlog unmatched
148;2024-03-02 01:30:12;2024-03-02 01:30:13;Validating
148;2024-03-02 01:30:13;2024-03-02 01:30:13;Waiting in backlog unmatched
149;2024-03-02 01:30:17;2024-03-02 01:30:18;Validating
149;2024-03-02 01:30:18;2024-03-02 01:30:18;Waiting in backlog unmatched
150;2024-03-02 01:30:20;2024-03-02 01:30:21;Validating
150;2024-03-02 01:30:21;2024-03-02 01:30:21;Waiting in backlog unmatched
151;2024-03-02 01:30:24;2024-03-02 01:30:25;Validating
151;2024-03-02 01:30:25;2024-03-02 01:30:25;Waiting in backlog unmatched
152;2024-03-02 01:30:37;2024-03-02 01:30:38;Validating
152;2024-03-02 01:30:38;2024-03-02 01:30:38;Waiting in backlog unmatched
153;2024-03-02 01:30:43;2024-03-02 01:30:44;Validating
153;2024-03-02 01:30:44;2024-03-02 01:30:44;Waiting in backlog unmatched
154;2024-03-02 01:30:44;2024-03-02 01:30:45;Validating
154;2024-03-02 01:30:45;2024-03-02 01:30:45;Waiting in backlog unmatched
155;2024-03-02 01:30:52;2024-03-02 01:30:53;Validating
155;2024-03-02 01:30:53;2024-03-02 01:30:53;Waiting in backlog unmatched
156;2024-03-02 01:31:00;2024-03-02 01:31:01;Validating
156;2024-03-02 01:31:01;2024-03-02 01:31:01;Waiting in backlog unmatched
157;2024-03-02 01:31:07;2024-03-02 01:31:08;Validating
157;2024-03-02 01:31:08;2024-03-02 01:31:08;Waiting in backlog unmatched
158;2024-03-02 01:31:08;2024-03-02 01:31:09;Validating
158;2024-03-02 01:31:09;2024-03-02 01:31:09;Waiting in backlog unmatched
159;2024-03-02 01:31:16;2024-03-02 01:31:17;Validating
159;2024-03-02 01:31:17;2024-03-02 01:31:17;Waiting in backlog unmatched
160;2024-03-02 01:31:18;2024-03-02 01:31:19;Validating
160;2024-03-02 01:31:19;2024-03-02 01:31:19;Waiting in backlog unmatched
161;2024-03-02 01:31:26;2024-03-02 01:31:27;Validating
161;2024-03-02 01:31:27;2024-03-02 01:31:27;Waiting in backlog unmatched
162;2024-03-02 01:31:29;2024-03-02 01:31:30;Validating
162;2024-03-02 01:31:30;2024-03-02 01:31:30;Waiting in backlog unmatched
163;2024-03-02 01:31:37;2024-03-02 01:31:38;Validating
163;2024-03-02 01:31:38;2024-03-02 01:31:38;Waiting in backlog unmatched
164;2024-03-02 01:31:43;2024-03-02 01:31:44;Validating
164;2024-03-02 01:31:44;2024-03-02 01:31:44;Waiting in backlog unmatched
165;2024-03-02 01:31:51;2024-03-02 01:31:52;Validating
165;2024-03-02 01:31:52;2024-03-02 01:31:52;Waiting in backlog unmatched
166;2024-03-02 01:31:53;2024-03-02 01:31:54;Validating
166;2024-03-02 01:31:54;2024-03-02 01:31:54;Waiting in backlog unmatched
167;2024-03-02 01:32:01;2024-03-02 01:32:02;Validating
167;2024-03-02 01:32:02;2024-03-02 01:32:02;Waiting in backlog unmatched
168;2024-03-02 01:32:15;2024-03-02 01:32:16;Validating
168;2024-03-02 01:32:16;2024-03-02 01:32:16;Waiting in backlog unmatched
169;2024-03-02 01:32:20;2024-03-02 01:32:21;Validating
170;2024-03-02 01:32:20;2024-03-02 01:32:21;Validating
169;2024-03-02 01:32:21;2024-03-02 01:32:21;Waiting in backlog unmatched
170;2024-03-02 01:32:21;2024-03-02 01:32:21;Waiting in backlog unmatched
171;2024-03-02 01:32:21;2024-03-02 01:32:22;Validating
171;2024-03-02 01:32:22;2024-03-02 01:32:22;Waiting in backlog unmatched
172;2024-03-02 01:32:28;2024-03-02 01:32:29;Validating
172;2024-03-02 01:32:29;2024-03-02 01:32:29;Waiting in backlog unmatched
173;2024-03-02 01:32:39;2024-03-02 01:32:40;Validating
173;2024-03-02 01:32:40;2024-03-02 01:32:40;Waiting in backlog unmatched
174;2024-03-02 01:32:41;2024-03-02 01:32:42;Validating
174;2024-03-02 01:32:42;2024-03-02 01:32:42;Waiting in backlog unmatched
175;2024-03-02 01:32:44;2024-03-02 01:32:45;Validating
175;2024-03-02 01:32:45;2024-03-02 01:32:45;Waiting in backlog unmatched
176;2024-03-02 01:33:20;2024-03-02 01:33:21;Validating
177;2024-03-02 01:33:20;2024-03-02 01:33:21;Validating
176;2024-03-02 01:33:21;2024-03-02 01:33:21;Waiting in backlog unmatched
177;2024-03-02 01:33:21;2024-03-02 01:33:21;Waiting in backlog unmatched
178;2024-03-02 01:33:29;2024-03-02 01:33:30;Validating
178;2024-03-02 01:33:30;2024-03-02 01:33:30;Waiting in backlog unmatched
179;2024-03-02 01:33:39;2024-03-02 01:33:40;Validating
180;2024-03-02 01:33:39;2024-03-02 01:33:40;Validating
179;2024-03-02 01:33:40;2024-03-02 01:33:40;Waiting in backlog unmatched
180;2024-03-02 01:33:40;2024-03-02 01:33:40;Waiting in backlog unmatched
181;2024-03-02 01:33:44;2024-03-02 01:33:45;Validating
181;2024-03-02 01:33:45;2024-03-02 01:33:45;Waiting in backlog unmatched
182;2024-03-02 01:33:49;2024-03-02 01:33:50;Validating
182;2024-03-02 01:33:50;2024-03-02 01:33:50;Waiting in backlog unmatched
183;2024-03-02 01:33:55;2024-03-02 01:33:56;Validating
183;2024-03-02 01:33:56;2024-03-02 01:33:56;Waiting in backlog unmatched
184;2024-03-02 01:34:02;2024-03-02 01:34:03;Validating
185;2024-03-02 01:34:02;2024-03-02 01:34:03;Validating
184;2024-03-02 01:34:03;2024-03-02 01:34:03;Waiting in backlog unmatched
185;2024-03-02 01:34:03;2024-03-02 01:34:03;Waiting in backlog unmatched
