TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
116;2024-03-02 00:48:38;1667421820.95;14;0;13;0;5207;2024-03-02;0
117;2024-03-02 00:49:14;331208033.63;18;0;19;0;7358;2024-03-02;0
118;2024-03-02 00:49:32;900390578.29;8;19;7;19;9583;2024-03-02;0
119;2024-03-02 00:49:32;379453595.44;14;0;13;0;332;2024-03-02;0
120;2024-03-02 00:50:08;943320130.31;16;44;6;44;1856;2024-03-02;0
121;2024-03-02 00:50:10;176422263.29;0;50;9;50;2193;2024-03-02;0
122;2024-03-02 00:50:41;958212388.36;3;0;2;0;3487;2024-03-02;0
123;2024-03-02 00:50:42;1330515084.27;17;0;19;0;1056;2024-03-02;0
124;2024-03-02 00:51:05;497146391.6;5;0;7;0;13022;2024-03-02;0
125;2024-03-02 00:51:30;849816948.81;3;40;2;40;9020;2024-03-02;0
126;2024-03-02 00:51:53;905769090.33;11;42;13;42;8392;2024-03-02;0
127;2024-03-02 00:52:19;151919619.19;19;0;17;0;1035;2024-03-02;0
128;2024-03-02 00:53:13;1857364358.4;7;26;17;26;5433;2024-03-02;0
129;2024-03-02 00:53:25;0.0;0;0;16;0;2192;2024-03-02;0
130;2024-03-02 00:53:27;0.0;16;42;0;42;10057;2024-03-02;0
131;2024-03-02 00:53:43;845521367.41;17;6;16;6;14446;2024-03-02;0
132;2024-03-02 00:54:16;1214129001.36;6;0;7;0;4264;2024-03-02;0
133;2024-03-02 00:54:21;921807811.7;3;8;4;8;2698;2024-03-02;0
134;2024-03-02 00:54:23;750574619.42;3;0;4;0;10429;2024-03-02;0
135;2024-03-02 00:55:03;424976956.37;19;0;18;0;33;2024-03-02;0
136;2024-03-02 00:55:04;1304905075.87;12;34;14;34;10697;2024-03-02;0
137;2024-03-02 00:55:32;662575631.32;6;0;9;0;14574;2024-03-02;0
138;2024-03-02 00:57:39;241322489.82;11;0;19;0;848;2024-03-02;0
139;2024-03-02 00:57:48;381183447.17;8;0;12;0;6111;2024-03-02;0
140;2024-03-02 00:58:11;328458145.84;11;30;15;30;935;2024-03-02;0
141;2024-03-02 00:58:47;1388663927.17;4;45;3;45;10953;2024-03-02;0
142;2024-03-02 00:59:16;887193416.16;11;23;10;23;12595;2024-03-02;0
143;2024-03-02 00:59:18;1068617168.54;3;0;2;0;4328;2024-03-02;0
144;2024-03-02 00:59:22;771866437.98;14;0;12;0;8505;2024-03-02;0
145;2024-03-02 00:59:34;427198957.65;7;0;6;0;6445;2024-03-02;0
146;2024-03-02 00:59:35;1010908980.76;16;0;18;0;6854;2024-03-02;0
147;2024-03-02 00:59:39;1396562306.79;13;0;14;0;2331;2024-03-02;0
148;2024-03-02 01:00:44;354650166.72;4;29;5;29;13768;2024-03-02;0
149;2024-03-02 01:00:48;207287735.52;6;0;8;0;8669;2024-03-02;0
150;2024-03-02 01:01:05;112972327.77;8;21;9;21;5778;2024-03-02;0
151;2024-03-02 01:01:19;364618528.49;5;0;6;0;2216;2024-03-02;0
152;2024-03-02 01:02:01;388520376.62;7;41;9;41;5967;2024-03-02;0
153;2024-03-02 01:03:24;303055697.31;7;0;9;0;278;2024-03-02;0
154;2024-03-02 01:03:33;947887742.33;6;6;5;6;14205;2024-03-02;0
155;2024-03-02 01:03:53;280806264.0;13;22;3;22;13159;2024-03-02;0
156;2024-03-02 01:05:39;699946895.6;16;0;0;0;10112;2024-03-02;0
157;2024-03-02 01:05:41;901897073.06;6;19;5;19;7006;2024-03-02;0
158;2024-03-02 01:05:55;1288114754.85;4;17;3;17;7086;2024-03-02;0
159;2024-03-02 01:05:58;317941719.49;8;38;6;38;2118;2024-03-02;0
160;2024-03-02 01:06:31;1434270750.14;1;0;3;0;9660;2024-03-02;0
161;2024-03-02 01:06:51;796251511.84;4;0;3;0;3705;2024-03-02;0
162;2024-03-02 01:07:09;419928006.62;19;0;18;0;298;2024-03-02;0
163;2024-03-02 01:07:23;207897318.34;16;6;18;6;7150;2024-03-02;0
164;2024-03-02 01:07:39;1008590726.86;0;30;16;30;12315;2024-03-02;0
165;2024-03-02 01:08:15;173972409.67;17;24;18;24;4796;2024-03-02;0
166;2024-03-02 01:08:28;858284647.56;0;16;16;16;13482;2024-03-02;0
167;2024-03-02 01:08:45;305005964.84;16;30;15;30;10573;2024-03-02;0
168;2024-03-02 01:09:34;1025361478.32;7;25;5;25;12040;2024-03-02;0
169;2024-03-02 01:10:07;1053326513.21;16;0;14;0;14406;2024-03-02;0
170;2024-03-02 01:10:55;512491917.4;10;0;2;0;13563;2024-03-02;0
171;2024-03-02 01:11:15;252681008.36;5;0;4;0;2664;2024-03-02;0
172;2024-03-02 01:11:16;526440820.39;19;45;18;45;2096;2024-03-02;0
173;2024-03-02 01:11:22;1246600250.1;5;0;4;0;12657;2024-03-02;0
174;2024-03-02 01:12:04;130484387.29;11;11;9;11;14316;2024-03-02;0
175;2024-03-02 01:13:04;1624870352.23;3;39;2;39;1761;2024-03-02;0
176;2024-03-02 01:13:17;1655838200.89;17;0;18;0;2618;2024-03-02;0
177;2024-03-02 01:14:20;465861579.17;7;13;9;13;13434;2024-03-02;0
178;2024-03-02 01:14:24;401777426.64;15;0;14;0;14686;2024-03-02;0
179;2024-03-02 01:14:54;932911034.52;2;8;10;8;1751;2024-03-02;0
180;2024-03-02 01:14:59;215687628.8;14;9;12;9;2550;2024-03-02;0
181;2024-03-02 01:15:04;489775015.22;0;13;16;13;11046;2024-03-02;0
182;2024-03-02 01:15:14;535993928.51;16;13;15;13;137;2024-03-02;0
183;2024-03-02 01:15:15;1547633321.6;6;41;7;41;1355;2024-03-02;0
184;2024-03-02 01:16:12;548160796.16;3;18;4;18;10236;2024-03-02;0
185;2024-03-02 01:16:25;198501531.47;15;0;17;0;7598;2024-03-02;0
186;2024-03-02 01:16:31;372572152.1;9;0;19;0;5391;2024-03-02;0
187;2024-03-02 01:16:36;978357156.76;0;37;16;37;11637;2024-03-02;0
188;2024-03-02 01:16:59;721702908.12;14;7;16;7;3034;2024-03-02;0
189;2024-03-02 01:17:41;727515134.25;12;37;8;37;13595;2024-03-02;0
190;2024-03-02 01:17:45;536509941.28;19;16;18;16;10167;2024-03-02;0
191;2024-03-02 01:18:11;586662836.06;9;21;7;21;5267;2024-03-02;0
192;2024-03-02 01:18:12;144246844.63;11;29;9;29;14216;2024-03-02;0
193;2024-03-02 01:19:08;1363609835.23;13;0;12;0;5375;2024-03-02;0
194;2024-03-02 01:19:26;180070326.33;17;46;19;46;13963;2024-03-02;0
195;2024-03-02 01:19:36;1141192482.99;14;10;13;10;203;2024-03-02;0
196;2024-03-02 01:19:41;464916748.69;15;0;14;0;6765;2024-03-02;0
197;2024-03-02 01:19:56;1276312976.4;3;0;4;0;14335;2024-03-02;0
198;2024-03-02 01:20:49;1168601974.08;16;0;0;0;14975;2024-03-02;0
199;2024-03-02 01:21:12;1668624582.43;18;50;17;50;10162;2024-03-02;0
200;2024-03-02 01:21:17;819230973.95;17;19;7;19;4285;2024-03-02;0
201;2024-03-02 01:21:21;110471917.8;19;0;9;0;3936;2024-03-02;0
202;2024-03-02 01:21:45;811050327.94;9;17;8;17;9576;2024-03-02;0
203;2024-03-02 01:22:41;343923943.0;0;37;16;37;1496;2024-03-02;0
204;2024-03-02 01:22:52;986685345.0;4;25;3;25;912;2024-03-02;0
205;2024-03-02 01:23:04;293938863.1;3;0;13;0;6918;2024-03-02;0
206;2024-03-02 01:23:10;1185871467.54;5;0;6;0;4810;2024-03-02;0
207;2024-03-02 01:23:26;1618472486.53;7;0;9;0;9168;2024-03-02;0
208;2024-03-02 01:23:42;893355625.5;2;12;1;12;2007;2024-03-02;0
209;2024-03-02 01:23:45;245042488.81;17;43;19;43;7669;2024-03-02;0
210;2024-03-02 01:24:05;1257593146.69;16;0;14;0;14524;2024-03-02;0
211;2024-03-02 01:24:16;1092910508.34;3;0;4;0;11497;2024-03-02;0
212;2024-03-02 01:24:40;1144299862.99;16;0;0;0;5998;2024-03-02;0
213;2024-03-02 01:25:09;1269921698.52;6;0;9;0;9892;2024-03-02;0
214;2024-03-02 01:25:59;155338058.43;11;4;10;4;8960;2024-03-02;0
215;2024-03-02 01:26:22;712399823.57;0;49;16;49;10532;2024-03-02;0
216;2024-03-02 01:26:47;0.0;16;25;0;25;129;2024-03-02;0
217;2024-03-02 01:26:54;736141375.48;6;0;8;0;3911;2024-03-02;0
218;2024-03-02 01:27:10;739299960.16;17;0;18;0;3033;2024-03-02;0
219;2024-03-02 01:27:57;260774842.14;9;0;6;0;8590;2024-03-02;0
220;2024-03-02 01:28:06;334966533.01;9;0;7;0;5908;2024-03-02;0
221;2024-03-02 01:28:23;0.0;2;26;0;26;6462;2024-03-02;0
222;2024-03-02 01:28:30;584776577.3;7;21;5;21;6333;2024-03-02;0
223;2024-03-02 01:28:39;0.0;2;37;0;37;7723;2024-03-02;0
224;2024-03-02 01:28:55;774391674.69;10;0;2;0;1555;2024-03-02;0
225;2024-03-02 01:29:07;249891492.86;13;0;12;0;4114;2024-03-02;0
226;2024-03-02 01:29:36;1201722148.87;16;0;0;0;3260;2024-03-02;0
227;2024-03-02 01:30:00;1196915107.52;5;0;4;0;9875;2024-03-02;0
228;2024-03-02 01:30:02;1159665317.13;4;0;3;0;9329;2024-03-02;0
229;2024-03-02 01:30:19;1127688984.97;0;24;16;24;6810;2024-03-02;0
230;2024-03-02 01:30:40;358693802.02;5;0;14;0;9283;2024-03-02;0
231;2024-03-02 01:30:46;597270209.52;2;8;3;8;11974;2024-03-02;0
232;2024-03-02 01:30:48;297511067.84;8;33;6;33;4147;2024-03-02;0
233;2024-03-02 01:30:51;567886423.01;9;0;19;0;1648;2024-03-02;0
234;2024-03-02 01:30:53;995979635.07;10;0;9;0;2806;2024-03-02;0
235;2024-03-02 01:30:57;747904000.45;7;2;5;2;1254;2024-03-02;0
236;2024-03-02 01:31:06;289877244.03;5;0;4;0;4176;2024-03-02;0
237;2024-03-02 01:31:09;374762520.74;17;19;18;19;4700;2024-03-02;0
238;2024-03-02 01:31:19;114471725.89;15;0;11;0;13936;2024-03-02;0
239;2024-03-02 01:31:26;303748449.53;18;33;19;33;6924;2024-03-02;0
240;2024-03-02 01:31:38;1041821855.65;6;0;16;0;12389;2024-03-02;0
241;2024-03-02 01:31:43;226315550.53;15;0;17;0;3361;2024-03-02;0
242;2024-03-02 01:31:50;529489931.88;10;0;11;0;7278;2024-03-02;0
243;2024-03-02 01:31:57;0.0;16;6;0;6;2670;2024-03-02;0
244;2024-03-02 01:32:02;393382076.8;16;22;13;22;3925;2024-03-02;0
245;2024-03-02 01:32:02;749125661.57;11;0;19;0;14202;2024-03-02;0
246;2024-03-02 01:32:04;367549561.68;19;33;18;33;13061;2024-03-02;0
247;2024-03-02 01:32:05;201578434.31;19;32;18;32;12356;2024-03-02;0
248;2024-03-02 01:32:13;697235856.03;2;20;10;20;11509;2024-03-02;0
249;2024-03-02 01:32:13;367654672.57;15;0;18;0;836;2024-03-02;0
250;2024-03-02 01:32:15;473224936.87;3;0;2;0;8627;2024-03-02;0
251;2024-03-02 01:32:27;1170883599.08;3;45;2;45;14076;2024-03-02;0
252;2024-03-02 01:32:33;446104131.44;5;0;4;0;12432;2024-03-02;0
253;2024-03-02 01:32:44;1272456311.03;2;0;3;0;7183;2024-03-02;0
254;2024-03-02 01:32:47;586331487.44;17;31;18;31;12878;2024-03-02;0
255;2024-03-02 01:32:48;1382221029.39;0;2;3;2;9742;2024-03-02;0
256;2024-03-02 01:32:49;1214418733.26;14;36;5;36;5588;2024-03-02;0
257;2024-03-02 01:32:53;102301376.94;15;0;16;0;6788;2024-03-02;0
258;2024-03-02 01:33:01;896963560.84;10;0;13;0;12507;2024-03-02;0
259;2024-03-02 01:33:02;1687469452.49;3;7;1;7;2009;2024-03-02;0
260;2024-03-02 01:33:05;608136541.07;17;18;18;18;3655;2024-03-02;0
261;2024-03-02 01:33:07;398508710.9;17;9;16;9;10025;2024-03-02;0
262;2024-03-02 01:33:09;1304065451.21;8;34;7;34;6640;2024-03-02;0
263;2024-03-02 01:33:10;441892888.65;7;0;9;0;7337;2024-03-02;0
264;2024-03-02 01:33:12;1047878552.7;16;0;0;0;10915;2024-03-02;0
265;2024-03-02 01:33:12;952128064.73;2;35;10;35;5856;2024-03-02;0
266;2024-03-02 01:33:15;172949040.21;11;36;9;36;6920;2024-03-02;0
267;2024-03-02 01:33:15;620139028.45;15;0;17;0;8588;2024-03-02;0
268;2024-03-02 01:33:18;218561860.75;4;4;5;4;5082;2024-03-02;0
269;2024-03-02 01:33:20;790005528.99;14;0;16;0;8388;2024-03-02;0
270;2024-03-02 01:33:26;839838847.38;7;7;5;7;9232;2024-03-02;0
271;2024-03-02 01:33:29;1663319604.62;17;0;14;0;5484;2024-03-02;0
272;2024-03-02 01:33:40;914642330.53;5;0;4;0;11936;2024-03-02;0
273;2024-03-02 01:33:42;1030971506.96;8;0;6;0;9449;2024-03-02;0
274;2024-03-02 01:33:42;0.0;0;0;16;0;506;2024-03-02;0
275;2024-03-02 01:33:43;696313220.94;8;0;6;0;1658;2024-03-02;0
276;2024-03-02 01:33:44;1187924054.84;14;0;16;0;5107;2024-03-02;0
277;2024-03-02 01:33:45;245193693.26;9;0;8;0;7107;2024-03-02;0
278;2024-03-02 01:33:49;726619474.77;11;0;9;0;8208;2024-03-02;0
279;2024-03-02 01:33:49;740317209.43;6;0;8;0;5834;2024-03-02;0
280;2024-03-02 01:33:50;368029580.61;18;0;16;0;5336;2024-03-02;0
281;2024-03-02 01:33:57;433063972.44;14;26;16;26;10478;2024-03-02;0
282;2024-03-02 01:33:59;990601183.98;5;0;14;0;10103;2024-03-02;0
283;2024-03-02 01:34:06;82089617.03;19;0;18;0;5527;2024-03-02;0
284;2024-03-02 01:34:06;297930986.28;13;13;15;13;11411;2024-03-02;0
285;2024-03-02 01:34:15;460216669.04;1;0;2;0;14521;2024-03-02;0
286;2024-03-02 01:34:29;238935722.38;17;23;18;23;2572;2024-03-02;0
287;2024-03-02 01:34:31;1848298621.12;0;45;1;45;11042;2024-03-02;0
288;2024-03-02 01:34:37;861588910.57;19;4;11;4;4877;2024-03-02;0
289;2024-03-02 01:34:37;544646475.19;3;0;4;0;10404;2024-03-02;0
290;2024-03-02 01:34:38;173337593.77;14;39;12;39;10350;2024-03-02;0
291;2024-03-02 01:34:38;395647745.72;18;0;17;0;7529;2024-03-02;0
292;2024-03-02 01:34:40;1256441897.66;0;39;16;39;3560;2024-03-02;0
293;2024-03-02 01:34:41;0.0;2;40;0;40;7114;2024-03-02;0
294;2024-03-02 01:34:42;384748781.63;14;0;16;0;12110;2024-03-02;0
295;2024-03-02 01:34:48;227906199.95;5;0;4;0;14883;2024-03-02;0
296;2024-03-02 01:34:48;706666647.9;5;0;4;0;605;2024-03-02;0
297;2024-03-02 01:34:48;1081502333.94;4;0;3;0;13129;2024-03-02;0
298;2024-03-02 01:35:07;1230050466.56;17;40;16;40;12789;2024-03-02;0
299;2024-03-02 01:35:17;715170588.16;14;0;13;0;14792;2024-03-02;0
300;2024-03-02 01:35:27;335318669.75;19;44;18;44;8648;2024-03-02;0
301;2024-03-02 01:35:28;500149212.13;3;49;2;49;523;2024-03-02;0
302;2024-03-02 01:35:31;261331429.75;14;32;15;32;2672;2024-03-02;0
303;2024-03-02 01:35:31;352942969.15;8;0;6;0;10694;2024-03-02;0
304;2024-03-02 01:35:31;433177071.89;11;11;15;11;3375;2024-03-02;0
305;2024-03-02 01:35:38;415827638.51;8;7;9;7;4094;2024-03-02;0
306;2024-03-02 01:35:54;749592883.33;16;0;17;0;13999;2024-03-02;0
307;2024-03-02 01:35:55;0.0;16;3;0;3;3651;2024-03-02;0
308;2024-03-02 01:35:56;143813237.31;15;0;11;0;5852;2024-03-02;0
309;2024-03-02 01:35:57;588888393.52;7;0;9;0;11688;2024-03-02;0
310;2024-03-02 01:36:05;858770441.24;14;2;13;2;7628;2024-03-02;0
311;2024-03-02 01:36:07;1571699214.55;17;0;19;0;9282;2024-03-02;0
312;2024-03-02 01:36:08;242101037.27;17;36;15;36;2041;2024-03-02;0
313;2024-03-02 01:36:11;431655395.05;19;0;18;0;3603;2024-03-02;0
314;2024-03-02 01:36:11;127505481.82;9;40;19;40;12;2024-03-02;0
315;2024-03-02 01:36:13;586662836.06;7;0;9;0;5267;2024-03-02;0
316;2024-03-02 01:36:19;622035730.83;0;4;1;4;13316;2024-03-02;0
317;2024-03-02 01:36:19;387052538.42;3;0;4;0;8573;2024-03-02;0
318;2024-03-02 01:36:23;1357370321.26;2;3;3;3;2609;2024-03-02;0
319;2024-03-02 01:36:31;583332548.46;8;0;12;0;9217;2024-03-02;0
320;2024-03-02 01:36:33;262146390.85;15;0;17;0;142;2024-03-02;0
321;2024-03-02 01:36:38;355784667.23;7;22;9;22;12080;2024-03-02;0
322;2024-03-02 01:36:42;947826416.88;14;29;5;29;9209;2024-03-02;0
323;2024-03-02 01:36:44;988952554.86;5;0;6;0;6569;2024-03-02;0
324;2024-03-02 01:36:47;516309213.61;11;41;10;41;9353;2024-03-02;0
325;2024-03-02 01:36:48;0.0;0;0;2;0;10617;2024-03-02;0
326;2024-03-02 01:37:02;565839972.64;16;0;18;0;6395;2024-03-02;0
327;2024-03-02 01:37:09;1195208398.27;3;0;2;0;1946;2024-03-02;0
328;2024-03-02 01:37:13;626079203.49;19;26;18;26;1414;2024-03-02;0
329;2024-03-02 01:37:13;570928851.9;0;7;16;7;4045;2024-03-02;0
330;2024-03-02 01:37:22;330679145.84;17;0;19;0;4668;2024-03-02;0
331;2024-03-02 01:37:23;375417283.54;3;7;4;7;10775;2024-03-02;0
332;2024-03-02 01:37:23;415988189.51;18;3;19;3;8111;2024-03-02;0
333;2024-03-02 01:37:27;851134097.54;6;0;8;0;10985;2024-03-02;0
334;2024-03-02 01:37:35;1317872268.03;2;29;3;29;8311;2024-03-02;0
335;2024-03-02 01:37:51;453734697.24;16;0;0;0;13977;2024-03-02;0
336;2024-03-02 01:38:17;497262213.46;0;48;16;48;7743;2024-03-02;0
337;2024-03-02 01:38:18;798597374.37;18;14;16;14;13850;2024-03-02;0
338;2024-03-02 01:38:19;1140820926.96;3;49;4;49;10280;2024-03-02;0
